date,region,issuer,merchant_category,device_segment,attempts,successful_transactions,failed_transactions,gmv_cny,is_anomaly_window,is_synthetic
2025-01-02,North China,Issuer D,Retail,Older phone,49,48,1,984.06,0,1
2025-01-02,North China,Issuer D,Retail,Watch,40,38,2,804.76,0,1
2025-01-02,North China,Issuer D,Dining,Recent phone,68,65,3,1765.63,0,1
2025-01-02,North China,Issuer D,Dining,Older phone,60,57,3,1593.72,0,1
2025-01-02,North China,Issuer D,Dining,Watch,44,41,3,1142.7,0,1
2025-01-02,North China,Issuer D,Transit,Recent phone,59,57,2,1881.31,0,1
2025-01-02,North China,Issuer D,Transit,Older phone,59,56,3,1883.82,0,1
2025-01-02,North China,Issuer D,Transit,Watch,50,46,4,1532.05,0,1
2025-01-02,North China,Issuer D,Grocery,Recent phone,74,71,3,2882.53,0,1
2025-01-02,North China,Issuer D,Grocery,Older phone,72,68,4,2726.29,0,1
2025-01-02,North China,Issuer D,Grocery,Watch,62,59,3,2441.06,0,1
2025-01-02,North China,Issuer D,Digital,Recent phone,81,78,3,3846.68,0,1
2025-01-02,North China,Issuer D,Digital,Older phone,72,68,4,3363.14,0,1
2025-01-02,North China,Issuer D,Digital,Watch,62,59,3,2720.74,0,1
2025-01-02,South China,Issuer A,Retail,Recent phone,67,64,3,1415.98,0,1
2025-01-02,South China,Issuer A,Retail,Older phone,62,58,4,1322.16,0,1
2025-01-02,South China,Issuer A,Retail,Watch,53,51,2,1183.99,0,1
2025-01-02,South China,Issuer A,Dining,Recent phone,75,71,4,2004.96,0,1
2025-01-02,South China,Issuer A,Dining,Older phone,64,62,2,1745.54,0,1
2025-01-02,South China,Issuer A,Dining,Watch,62,58,4,1747.92,0,1
2025-01-02,South China,Issuer A,Transit,Recent phone,79,75,4,2584.73,0,1
2025-01-02,South China,Issuer A,Transit,Older phone,70,67,3,2394.89,0,1
2025-01-02,South China,Issuer A,Transit,Watch,64,61,3,2271.12,0,1
2025-01-02,South China,Issuer A,Grocery,Recent phone,77,74,3,3124.18,0,1
2025-01-02,South China,Issuer A,Grocery,Older phone,84,81,3,3620.1,0,1
2025-01-02,South China,Issuer A,Grocery,Watch,68,65,3,2700.77,0,1
2025-01-02,South China,Issuer A,Digital,Recent phone,91,88,3,4408.4,0,1
2025-01-02,South China,Issuer A,Digital,Older phone,79,74,5,3577.15,0,1
2025-01-02,South China,Issuer A,Digital,Watch,71,67,4,3235.9,0,1
2025-01-02,South China,Issuer B,Retail,Recent phone,73,69,4,1610.83,0,1
2025-01-02,South China,Issuer B,Retail,Older phone,59,57,2,1160.93,0,1
2025-01-02,South China,Issuer B,Retail,Watch,58,56,2,1311.27,0,1
2025-01-02,South China,Issuer B,Dining,Recent phone,83,82,1,2320.77,0,1
2025-01-02,South China,Issuer B,Dining,Older phone,62,59,3,1634.25,0,1
2025-01-02,South China,Issuer B,Dining,Watch,56,53,3,1541.23,0,1
2025-01-02,South China,Issuer B,Transit,Recent phone,75,72,3,2460.32,0,1
2025-01-02,South China,Issuer B,Transit,Older phone,65,62,3,2187.32,0,1
2025-01-02,South China,Issuer B,Transit,Watch,57,55,2,1939.94,0,1
2025-01-02,South China,Issuer B,Grocery,Recent phone,77,76,1,3306.42,0,1
2025-01-02,South China,Issuer B,Grocery,Older phone,71,68,3,2906.81,0,1
2025-01-02,South China,Issuer B,Grocery,Watch,63,59,4,2440.46,0,1
2025-01-02,South China,Issuer B,Digital,Recent phone,90,87,3,4201.53,0,1
2025-01-02,South China,Issuer B,Digital,Older phone,76,72,4,3525.04,0,1
2025-01-02,South China,Issuer B,Digital,Watch,76,72,4,3588.24,0,1
2025-01-02,South China,Issuer C,Retail,Recent phone,65,64,1,1424.57,0,1
2025-01-02,South China,Issuer C,Retail,Older phone,70,69,1,1458.3,0,1
2025-01-02,South China,Issuer C,Retail,Watch,55,50,5,1056.9,0,1
2025-01-02,South China,Issuer C,Dining,Recent phone,79,73,6,2244.73,0,1
2025-01-02,South China,Issuer C,Dining,Older phone,64,63,1,1832.92,0,1
2025-01-02,South China,Issuer C,Dining,Watch,62,58,4,1621.12,0,1
2025-01-02,South China,Issuer C,Transit,Recent phone,74,71,3,2667.97,0,1
2025-01-02,South China,Issuer C,Transit,Older phone,76,73,3,2715.57,0,1
2025-01-02,South China,Issuer C,Transit,Watch,62,60,2,2055.95,0,1
2025-01-02,South China,Issuer C,Grocery,Recent phone,80,77,3,3291.85,0,1
2025-01-02,South China,Issuer C,Grocery,Older phone,74,70,4,2954.58,0,1
2025-01-02,South China,Issuer C,Grocery,Watch,66,62,4,2670.48,0,1
2025-01-02,South China,Issuer C,Digital,Recent phone,87,83,4,4117.56,0,1
2025-01-02,South China,Issuer C,Digital,Older phone,84,80,4,3875.62,0,1
2025-01-02,South China,Issuer C,Digital,Watch,78,74,4,3680.28,0,1
2025-01-02,South China,Issuer D,Retail,Recent phone,70,67,3,1524.7,0,1
2025-01-02,South China,Issuer D,Retail,Older phone,58,55,3,1312.27,0,1
2025-01-02,South China,Issuer D,Retail,Watch,52,48,4,990.37,0,1
2025-01-02,South China,Issuer D,Dining,Recent phone,74,72,2,2082.1,0,1
2025-01-02,South China,Issuer D,Dining,Older phone,62,59,3,1701.77,0,1
2025-01-02,South China,Issuer D,Dining,Watch,53,50,3,1390.55,0,1
2025-01-02,South China,Issuer D,Transit,Recent phone,75,73,2,2565.76,0,1
2025-01-02,South China,Issuer D,Transit,Older phone,62,59,3,2161.64,0,1
2025-01-02,South China,Issuer D,Transit,Watch,59,56,3,1920.63,0,1
2025-01-02,South China,Issuer D,Grocery,Recent phone,87,83,4,3429.1,0,1
2025-01-02,South China,Issuer D,Grocery,Older phone,77,73,4,3117.35,0,1
2025-01-02,South China,Issuer D,Grocery,Watch,66,63,3,2645.25,0,1
2025-01-02,South China,Issuer D,Digital,Recent phone,87,82,5,3988.14,0,1
2025-01-02,South China,Issuer D,Digital,Older phone,94,91,3,4621.39,0,1
2025-01-02,South China,Issuer D,Digital,Watch,77,76,1,3943.91,0,1
2025-01-02,West China,Issuer A,Retail,Recent phone,78,73,5,1742.53,0,1
2025-01-02,West China,Issuer A,Retail,Older phone,68,65,3,1470.78,0,1
2025-01-02,West China,Issuer A,Retail,Watch,63,60,3,1404.12,0,1
2025-01-02,West China,Issuer A,Dining,Recent phone,77,76,1,2425.63,0,1
2025-01-02,West China,Issuer A,Dining,Older phone,76,73,3,2282.93,0,1
2025-01-02,West China,Issuer A,Dining,Watch,56,53,3,1746.18,0,1
2025-01-02,West China,Issuer A,Transit,Recent phone,80,77,3,2814.66,0,1
2025-01-02,West China,Issuer A,Transit,Older phone,73,71,2,2746.15,0,1
2025-01-02,West China,Issuer A,Transit,Watch,64,59,5,2341.44,0,1
2025-01-02,West China,Issuer A,Grocery,Recent phone,84,80,4,3574.35,0,1
2025-01-02,West China,Issuer A,Grocery,Older phone,81,75,6,3399.83,0,1
2025-01-02,West China,Issuer A,Grocery,Watch,72,68,4,3113.46,0,1
2025-01-02,West China,Issuer A,Digital,Recent phone,98,95,3,4782.01,0,1
2025-01-02,West China,Issuer A,Digital,Older phone,81,77,4,4040.09,0,1
2025-01-02,West China,Issuer A,Digital,Watch,88,81,7,4235.77,0,1
2025-01-02,West China,Issuer B,Retail,Recent phone,78,74,4,1631.77,0,1
2025-01-02,West China,Issuer B,Retail,Older phone,66,63,3,1528.83,0,1
2025-01-02,West China,Issuer B,Retail,Watch,61,58,3,1327.08,0,1
2025-01-02,West China,Issuer B,Dining,Recent phone,84,79,5,2457.55,0,1
2025-01-02,West China,Issuer B,Dining,Older phone,71,66,5,2032.89,0,1
2025-01-02,West China,Issuer B,Dining,Watch,60,58,2,1897.13,0,1
2025-01-02,West China,Issuer B,Transit,Recent phone,75,71,4,2563.54,0,1
2025-01-02,West China,Issuer B,Transit,Older phone,74,70,4,2755.16,0,1
2025-01-02,West China,Issuer B,Transit,Watch,69,65,4,2492.46,0,1
2025-01-02,West China,Issuer B,Grocery,Recent phone,87,83,4,3639.57,0,1
2025-01-02,West China,Issuer B,Grocery,Older phone,85,81,4,3529.65,0,1
2025-01-02,West China,Issuer B,Grocery,Watch,80,75,5,3346.3,0,1
2025-01-02,West China,Issuer B,Digital,Recent phone,101,97,4,5223.68,0,1
2025-01-02,West China,Issuer B,Digital,Older phone,87,83,4,4218.27,0,1
2025-01-02,West China,Issuer B,Digital,Watch,83,79,4,4261.29,0,1
2025-01-02,West China,Issuer C,Retail,Recent phone,77,75,2,1778.39,0,1
2025-01-02,West China,Issuer C,Retail,Older phone,69,67,2,1510.26,0,1
2025-01-02,West China,Issuer C,Retail,Watch,52,50,2,1285.64,0,1
2025-01-02,West China,Issuer C,Dining,Recent phone,85,81,4,2500.43,0,1
2025-01-02,West China,Issuer C,Dining,Older phone,74,70,4,2030.93,0,1
2025-01-02,West China,Issuer C,Dining,Watch,62,59,3,1860.98,0,1
2025-01-02,West China,Issuer C,Transit,Recent phone,88,84,4,3103.02,0,1
2025-01-02,West China,Issuer C,Transit,Older phone,77,74,3,2666.8,0,1
2025-01-02,West China,Issuer C,Transit,Watch,78,73,5,2878.88,0,1
2025-01-02,West China,Issuer C,Grocery,Recent phone,86,82,4,3529.32,0,1
2025-01-02,West China,Issuer C,Grocery,Older phone,78,75,3,3367.62,0,1
2025-01-02,West China,Issuer C,Grocery,Watch,70,65,5,2997.01,0,1
2025-01-02,West China,Issuer C,Digital,Recent phone,100,94,6,4767.39,0,1
2025-01-02,West China,Issuer C,Digital,Older phone,93,90,3,4799.28,0,1
2025-01-02,West China,Issuer C,Digital,Watch,84,79,5,4005.81,0,1
2025-01-02,West China,Issuer D,Retail,Recent phone,77,75,2,1796.84,0,1
2025-01-02,West China,Issuer D,Retail,Older phone,68,65,3,1585.62,0,1
2025-01-02,West China,Issuer D,Retail,Watch,60,57,3,1464.25,0,1
2025-01-02,West China,Issuer D,Dining,Recent phone,73,71,2,2262.19,0,1
2025-01-02,West China,Issuer D,Dining,Older phone,82,77,5,2530.22,0,1
2025-01-02,West China,Issuer D,Dining,Watch,67,63,4,1987.39,0,1
2025-01-02,West China,Issuer D,Transit,Recent phone,87,84,3,3120.11,0,1
2025-01-02,West China,Issuer D,Transit,Older phone,81,78,3,2880.0,0,1
2025-01-02,West China,Issuer D,Transit,Watch,68,63,5,2361.66,0,1
2025-01-02,West China,Issuer D,Grocery,Recent phone,94,92,2,4276.17,0,1
2025-01-02,West China,Issuer D,Grocery,Older phone,81,78,3,3490.99,0,1
2025-01-02,West China,Issuer D,Grocery,Watch,76,74,2,3292.02,0,1
2025-01-02,West China,Issuer D,Digital,Recent phone,95,90,5,4749.31,0,1
2025-01-02,West China,Issuer D,Digital,Older phone,92,87,5,4409.32,0,1
2025-01-02,West China,Issuer D,Digital,Watch,75,69,6,3698.45,0,1
2025-01-03,East China,Issuer A,Retail,Recent phone,57,55,2,1044.8,0,1
2025-01-03,East China,Issuer A,Retail,Older phone,46,44,2,727.39,0,1
2025-01-03,East China,Issuer A,Retail,Watch,44,42,2,778.08,0,1
2025-01-03,East China,Issuer A,Dining,Recent phone,54,52,2,1207.26,0,1
2025-01-03,East China,Issuer A,Dining,Older phone,57,55,2,1318.78,0,1
2025-01-03,East China,Issuer A,Dining,Watch,43,40,3,1007.03,0,1
2025-01-03,East China,Issuer A,Transit,Recent phone,59,58,1,1910.84,0,1
2025-01-03,East China,Issuer A,Transit,Older phone,50,49,1,1649.91,0,1
2025-01-03,East China,Issuer A,Transit,Watch,56,54,2,1821.15,0,1
2025-01-03,East China,Issuer A,Grocery,Recent phone,81,78,3,2899.81,0,1
2025-01-03,East China,Issuer A,Grocery,Older phone,56,54,2,2057.86,0,1
2025-01-03,East China,Issuer A,Grocery,Watch,53,49,4,1858.84,0,1
2025-01-03,East China,Issuer A,Digital,Recent phone,74,71,3,3376.16,0,1
2025-01-03,East China,Issuer A,Digital,Older phone,67,64,3,2831.37,0,1
2025-01-03,East China,Issuer A,Digital,Watch,53,51,2,2428.5,0,1
2025-01-03,East China,Issuer B,Retail,Recent phone,35,34,1,579.47,0,1
2025-01-03,East China,Issuer B,Retail,Older phone,37,36,1,697.92,0,1
2025-01-03,East China,Issuer B,Retail,Watch,41,39,2,724.78,0,1
2025-01-03,East China,Issuer B,Dining,Recent phone,62,58,4,1400.23,0,1
2025-01-03,East China,Issuer B,Dining,Older phone,45,42,3,1041.74,0,1
2025-01-03,East China,Issuer B,Dining,Watch,38,37,1,951.81,0,1
2025-01-03,East China,Issuer B,Transit,Recent phone,62,60,2,1832.11,0,1
2025-01-03,East China,Issuer B,Transit,Older phone,61,60,1,1819.7,0,1
2025-01-03,East China,Issuer B,Transit,Watch,43,40,3,1241.74,0,1
2025-01-03,East China,Issuer B,Grocery,Recent phone,56,53,3,2060.62,0,1
2025-01-03,East China,Issuer B,Grocery,Older phone,64,63,1,2398.77,0,1
2025-01-03,East China,Issuer B,Grocery,Watch,53,51,2,1948.81,0,1
2025-01-03,East China,Issuer B,Digital,Recent phone,71,68,3,3235.97,0,1
2025-01-03,East China,Issuer B,Digital,Older phone,54,51,3,2296.48,0,1
2025-01-03,East China,Issuer B,Digital,Watch,57,54,3,2583.72,0,1
2025-01-03,East China,Issuer C,Retail,Recent phone,56,53,3,1051.03,0,1
2025-01-03,East China,Issuer C,Retail,Older phone,42,40,2,778.1,0,1
2025-01-03,East China,Issuer C,Retail,Watch,35,34,1,676.06,0,1
2025-01-03,East China,Issuer C,Dining,Recent phone,58,55,3,1316.19,0,1
2025-01-03,East China,Issuer C,Dining,Older phone,53,52,1,1325.94,0,1
2025-01-03,East China,Issuer C,Dining,Watch,45,43,2,1131.55,0,1
2025-01-03,East China,Issuer C,Transit,Recent phone,61,57,4,1727.72,0,1
2025-01-03,East China,Issuer C,Transit,Older phone,54,52,2,1586.16,0,1
2025-01-03,East China,Issuer C,Transit,Watch,47,47,0,1449.85,0,1
2025-01-03,East China,Issuer C,Grocery,Recent phone,77,74,3,2882.41,0,1
2025-01-03,East China,Issuer C,Grocery,Older phone,55,52,3,2055.65,0,1
2025-01-03,East China,Issuer C,Grocery,Watch,47,43,4,1660.66,0,1
2025-01-03,East China,Issuer C,Digital,Recent phone,67,63,4,2870.15,0,1
2025-01-03,East China,Issuer C,Digital,Older phone,63,60,3,2724.42,0,1
2025-01-03,East China,Issuer C,Digital,Watch,57,55,2,2470.68,0,1
2025-01-03,East China,Issuer D,Retail,Recent phone,58,55,3,958.49,0,1
2025-01-03,East China,Issuer D,Retail,Older phone,34,32,2,579.32,0,1
2025-01-03,East China,Issuer D,Retail,Watch,34,32,2,593.02,0,1
2025-01-03,East China,Issuer D,Dining,Recent phone,54,52,2,1345.91,0,1
2025-01-03,East China,Issuer D,Dining,Older phone,47,45,2,1047.45,0,1
2025-01-03,East China,Issuer D,Dining,Watch,43,41,2,1047.67,0,1
2025-01-03,East China,Issuer D,Transit,Recent phone,62,58,4,1806.55,0,1
2025-01-03,East China,Issuer D,Transit,Older phone,56,53,3,1667.51,0,1
2025-01-03,East China,Issuer D,Transit,Watch,47,45,2,1403.01,0,1
2025-01-03,East China,Issuer D,Grocery,Recent phone,67,64,3,2428.8,0,1
2025-01-03,East China,Issuer D,Grocery,Older phone,60,59,1,2353.72,0,1
2025-01-03,East China,Issuer D,Grocery,Watch,59,54,5,2160.81,0,1
2025-01-03,East China,Issuer D,Digital,Recent phone,66,65,1,2889.56,0,1
2025-01-03,East China,Issuer D,Digital,Older phone,54,53,1,2478.4,0,1
2025-01-03,East China,Issuer D,Digital,Watch,69,63,6,2857.6,0,1
2025-01-03,North China,Issuer A,Retail,Recent phone,58,56,2,1113.37,0,1
2025-01-03,North China,Issuer A,Retail,Older phone,54,52,2,987.78,0,1
2025-01-03,North China,Issuer A,Retail,Watch,38,36,2,689.56,0,1
2025-01-03,North China,Issuer A,Dining,Recent phone,64,62,2,1646.33,0,1
2025-01-03,North China,Issuer A,Dining,Older phone,54,52,2,1507.05,0,1
2025-01-03,North China,Issuer A,Dining,Watch,54,51,3,1365.67,0,1
2025-01-03,North China,Issuer A,Transit,Recent phone,67,63,4,2031.45,0,1
2025-01-03,North China,Issuer A,Transit,Older phone,59,54,5,1878.67,0,1
2025-01-03,North China,Issuer A,Transit,Watch,65,62,3,1987.74,0,1
2025-01-03,North China,Issuer A,Grocery,Recent phone,72,70,2,2910.92,0,1
2025-01-03,North China,Issuer A,Grocery,Older phone,69,65,4,2612.92,0,1
2025-01-03,North China,Issuer A,Grocery,Watch,71,67,4,2826.83,0,1
2025-01-03,North China,Issuer A,Digital,Recent phone,76,74,2,3557.77,0,1
2025-01-03,North China,Issuer A,Digital,Older phone,70,65,5,3165.21,0,1
2025-01-03,North China,Issuer A,Digital,Watch,62,58,4,2888.74,0,1
2025-01-03,North China,Issuer B,Retail,Recent phone,56,55,1,1151.9,0,1
2025-01-03,North China,Issuer B,Retail,Older phone,57,56,1,1184.17,0,1
2025-01-03,North China,Issuer B,Retail,Watch,41,39,2,811.06,0,1
2025-01-03,North China,Issuer B,Dining,Recent phone,57,55,2,1465.19,0,1
2025-01-03,North China,Issuer B,Dining,Older phone,50,47,3,1177.11,0,1
2025-01-03,North China,Issuer B,Dining,Watch,49,47,2,1359.26,0,1
2025-01-03,North China,Issuer B,Transit,Recent phone,68,67,1,2393.74,0,1
2025-01-03,North China,Issuer B,Transit,Older phone,70,67,3,2279.54,0,1
2025-01-03,North China,Issuer B,Transit,Watch,57,54,3,1862.45,0,1
2025-01-03,North China,Issuer B,Grocery,Recent phone,74,70,4,2923.23,0,1
2025-01-03,North China,Issuer B,Grocery,Older phone,67,65,2,2705.41,0,1
2025-01-03,North China,Issuer B,Grocery,Watch,64,61,3,2525.13,0,1
2025-01-03,North China,Issuer B,Digital,Recent phone,78,73,5,3527.72,0,1
2025-01-03,North China,Issuer B,Digital,Older phone,80,76,4,3790.92,0,1
2025-01-03,North China,Issuer B,Digital,Watch,68,64,4,3079.11,0,1
2025-01-03,North China,Issuer C,Retail,Recent phone,60,57,3,1129.16,0,1
2025-01-03,North China,Issuer C,Retail,Older phone,46,44,2,935.67,0,1
2025-01-03,North China,Issuer C,Retail,Watch,41,38,3,794.11,0,1
2025-01-03,North China,Issuer C,Dining,Recent phone,59,57,2,1587.8,0,1
2025-01-03,North China,Issuer C,Dining,Older phone,55,51,4,1431.67,0,1
2025-01-03,North China,Issuer C,Dining,Watch,51,49,2,1295.77,0,1
2025-01-03,North China,Issuer C,Transit,Recent phone,70,66,4,2282.0,0,1
2025-01-03,North China,Issuer C,Transit,Older phone,55,51,4,1813.86,0,1
2025-01-03,North China,Issuer C,Transit,Watch,55,55,0,1779.02,0,1
2025-01-03,North China,Issuer C,Grocery,Recent phone,80,78,2,3151.08,0,1
2025-01-03,North China,Issuer C,Grocery,Older phone,69,66,3,2780.2,0,1
2025-01-03,North China,Issuer C,Grocery,Watch,61,58,3,2333.71,0,1
2025-01-03,North China,Issuer C,Digital,Recent phone,79,74,5,3645.03,0,1
2025-01-03,North China,Issuer C,Digital,Older phone,75,73,2,3561.08,0,1
2025-01-03,North China,Issuer C,Digital,Watch,72,69,3,3292.38,0,1
2025-01-03,North China,Issuer D,Retail,Recent phone,56,55,1,1090.15,0,1
2025-01-03,North China,Issuer D,Retail,Older phone,53,52,1,1045.06,0,1
2025-01-03,North China,Issuer D,Retail,Watch,45,43,2,790.23,0,1
2025-01-03,North China,Issuer D,Dining,Recent phone,62,58,4,1525.18,0,1
2025-01-03,North China,Issuer D,Dining,Older phone,62,58,4,1530.42,0,1
2025-01-03,North China,Issuer D,Dining,Watch,55,51,4,1281.52,0,1
2025-01-03,North China,Issuer D,Transit,Recent phone,65,63,2,2032.66,0,1
2025-01-03,North China,Issuer D,Transit,Older phone,53,51,2,1639.46,0,1
2025-01-03,North China,Issuer D,Transit,Watch,61,59,2,1915.82,0,1
2025-01-03,North China,Issuer D,Grocery,Recent phone,73,71,2,2933.17,0,1
2025-01-03,North China,Issuer D,Grocery,Older phone,70,66,4,2578.95,0,1
2025-01-03,North China,Issuer D,Grocery,Watch,53,50,3,2032.13,0,1
2025-01-03,North China,Issuer D,Digital,Recent phone,78,74,4,3451.29,0,1
2025-01-03,North China,Issuer D,Digital,Older phone,78,75,3,3690.45,0,1
2025-01-03,North China,Issuer D,Digital,Watch,64,61,3,2877.4,0,1
2025-01-03,South China,Issuer A,Retail,Recent phone,68,66,2,1385.36,0,1
2025-01-03,South China,Issuer A,Retail,Older phone,57,54,3,1266.97,0,1
2025-01-03,South China,Issuer A,Retail,Watch,58,55,3,1134.93,0,1
2025-01-03,South China,Issuer A,Dining,Recent phone,71,68,3,1881.75,0,1
2025-01-03,South China,Issuer A,Dining,Older phone,75,72,3,2015.24,0,1
2025-01-03,South China,Issuer A,Dining,Watch,56,54,2,1532.39,0,1
2025-01-03,South China,Issuer A,Transit,Recent phone,81,79,2,2890.11,0,1
2025-01-03,South China,Issuer A,Transit,Older phone,71,66,5,2347.77,0,1
2025-01-03,South China,Issuer A,Transit,Watch,61,58,3,2152.06,0,1
2025-01-03,South China,Issuer A,Grocery,Recent phone,91,88,3,3944.38,0,1
2025-01-03,South China,Issuer A,Grocery,Older phone,75,72,3,2971.06,0,1
2025-01-03,South China,Issuer A,Grocery,Watch,56,53,3,2366.91,0,1
2025-01-03,South China,Issuer A,Digital,Recent phone,83,77,6,3765.64,0,1
2025-01-03,South China,Issuer A,Digital,Older phone,77,74,3,3786.21,0,1
2025-01-03,South China,Issuer A,Digital,Watch,70,66,4,3172.58,0,1
2025-01-03,South China,Issuer B,Retail,Recent phone,70,65,5,1358.8,0,1
2025-01-03,South China,Issuer B,Retail,Older phone,55,53,2,1249.75,0,1
2025-01-03,South China,Issuer B,Retail,Watch,45,42,3,935.11,0,1
2025-01-03,South China,Issuer B,Dining,Recent phone,70,67,3,2017.31,0,1
2025-01-03,South China,Issuer B,Dining,Older phone,57,56,1,1677.35,0,1
2025-01-03,South China,Issuer B,Dining,Watch,52,50,2,1495.16,0,1
2025-01-03,South China,Issuer B,Transit,Recent phone,76,73,3,2523.69,0,1
2025-01-03,South China,Issuer B,Transit,Older phone,84,81,3,2898.08,0,1
2025-01-03,South China,Issuer B,Transit,Watch,62,58,4,2008.97,0,1
2025-01-03,South China,Issuer B,Grocery,Recent phone,73,69,4,2907.22,0,1
2025-01-03,South China,Issuer B,Grocery,Older phone,82,77,5,3426.88,0,1
2025-01-03,South China,Issuer B,Grocery,Watch,63,62,1,2558.7,0,1
2025-01-03,South China,Issuer B,Digital,Recent phone,90,88,2,4282.41,0,1
2025-01-03,South China,Issuer B,Digital,Older phone,78,76,2,3887.6,0,1
2025-01-03,South China,Issuer B,Digital,Watch,75,68,7,3455.73,0,1
2025-01-03,South China,Issuer C,Retail,Recent phone,69,66,3,1407.32,0,1
2025-01-03,South China,Issuer C,Retail,Older phone,55,52,3,1072.24,0,1
2025-01-03,South China,Issuer C,Retail,Watch,54,51,3,1147.49,0,1
2025-01-03,South China,Issuer C,Dining,Recent phone,81,77,4,2269.2,0,1
2025-01-03,South China,Issuer C,Dining,Older phone,63,60,3,1816.43,0,1
2025-01-03,South China,Issuer C,Dining,Watch,47,46,1,1356.42,0,1
2025-01-03,South China,Issuer C,Transit,Recent phone,77,73,4,2627.04,0,1
2025-01-03,South China,Issuer C,Transit,Older phone,69,66,3,2480.98,0,1
2025-01-03,South China,Issuer C,Transit,Watch,65,62,3,2196.68,0,1
